Total Return (%),CAGR (%),Sharpe Ratio,Sortino Ratio,Profit Factor,Win Rate (%),Max Drawdown (%),Recovery Factor,Calmar Ratio,Annualized Volatility (%),Time Underwater (bars),Ulcer Index,Max Consecutive Losses,Trade Events,Benchmark Return (%),Alpha vs Benchmark (%),Benchmark Sharpe Ratio,IS_Total Return (%),IS_CAGR (%),IS_Sharpe Ratio,IS_Sortino Ratio,IS_Profit Factor,IS_Win Rate (%),IS_Max Drawdown (%),IS_Recovery Factor,IS_Calmar Ratio,IS_Annualized Volatility (%),IS_Time Underwater (bars),IS_Ulcer Index,IS_Max Consecutive Losses,IS_Trade Events,IS_Benchmark Return (%),IS_Alpha vs Benchmark (%),IS_Benchmark Sharpe Ratio,Walk-Forward Efficiency,IS Annualized Return,OOS Annualized Return,Fold
0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1879030682042675,-3.1879030682042675,1.5854040265217815,10.473614566291435,80.60834705358894,3.4071527774780823,4.595577757028166,1.1995114258527688,48.50615114235501,-4.061065496546583,2.5790311865686246,19.849063533236794,17.198625784700667,1266.0,0.012219583421730525,6.0,569.0,-47.86850041687391,58.34211498316534,-4.630169237060418,0.0,0.8060834705358895,0.0,11
-1.72043784791025,-45.560894243286334,-2.222148920792378,-2.987851216156433,0.9175745302140607,40.36144578313253,-6.7302356704755155,-0.25562817294163115,-6.7695837819104625,26.668717095178597,249.0,0.04230314343677185,5.0,166.0,3.2031832405046368,-4.923621088414887,1.8350220068140037,15.398568223179797,133.96827168845857,5.113447227666847,7.899570841480523,1.2878813696127396,46.724137931034484,-2.59838802029275,5.926200437702488,51.55822403821154,16.498550489704332,1095.0,0.006333709293932561,7.0,580.0,-45.2326691310185,60.6312373541983,-3.746430235481746,-0.3400871987752263,1.3396827168845857,-0.4556089424328633,12
5.755143244740535,610.4352206328439,10.121184600006638,20.819287333062203,1.7550413122845032,49.473684210526315,-1.2115071882868411,4.750399585229638,503.8642993906156,19.36049305066072,120.0,0.007583246066683704,4.0,95.0,0.3828554136215079,5.372287831119027,0.510116374077021,23.72811610394654,253.83125864175744,7.350110693893195,12.252740347737717,1.4382040808911574,48.51973684210527,-2.598388020292771,9.131860183558342,97.68797295069011,17.12012592717905,981.0,0.005547444574125722,6.0,608.0,-42.86775135586163,66.59586745980816,-3.352021381934657,2.404885922637197,2.5383125864175744,6.104352206328438,13
-0.3572672531575116,-11.786538036582005,-6.364124239500438,-6.485213885202667,0.17573011392373294,25.0,-0.4101142096106545,-0.8711408792606489,-28.739648030658724,2.2807544151208763,169.0,0.004076930209003828,2.0,4.0,9.264798130858033,-9.622065384015544,4.661683346939805,22.541342228350693,234.15951962422125,6.8391403713984955,11.387056170478628,1.4202116064412322,48.80546075085324,-2.5983880202927603,8.67512552101859,90.1172256781874,17.574164948736243,984.0,0.005851437502300156,6.0,586.0,-32.0050867626484,54.5464289909991,-2.571256159928029,-0.0503355065619242,2.3415951962422126,-0.11786538036582006,14
2.136928223821166,109.78046383328683,4.07987560701804,6.455267549367407,1.2797407504753266,52.77777777777778,-2.063876022089428,1.035395634694075,53.19140425990667,18.06784481684741,176.0,0.0067379671276248596,3.0,72.0,-0.9091893512811478,3.046117575102314,-0.48285441011837466,27.85281710830634,329.8543270403095,7.544910626587702,13.736328418271189,1.4933051029036495,47.24540901502504,-2.598388020292749,10.719267827123172,126.945754238486,19.31032399428258,1099.0,0.006262764058603389,6.0,599.0,-20.280064811827327,48.13288192013366,-1.2931497275442096,0.3328149878108806,3.298543270403095,1.0978046383328683,15
-0.45613010679014243,-14.802118155890708,-0.5407060948729717,-0.713582796222527,0.9188951189484171,42.857142857142854,-4.039448655221124,-0.11291890198940366,-3.664390717470433,26.72053894024601,16.0,0.022915095665856217,2.0,14.0,-8.908129516105312,8.45199940931517,-5.555470007290073,27.096822295162525,314.98764396333974,7.434733715806563,13.125443162418446,1.4849529048485752,47.96610169491525,-2.598388020292799,10.428320206044178,121.22425192209954,19.11813125599639,1178.0,0.005817012823737153,6.0,590.0,-21.90466875545952,49.00149105062205,-1.4446946433064782,-0.046992694601104654,3.149876439633397,-0.1480211815589071,16
-4.140395949788278,-77.27454939939554,-8.138027619301651,-9.600164755253303,0.6883779786577373,42.608695652173914,-6.770296292816506,-0.6115531389935425,-11.413761829210669,18.24680077412525,241.0,0.029404993284736263,8.0,115.0,-6.0395776766627,1.8991817268744215,-4.5513042580644605,26.29098981951339,299.61416844288624,6.7462381093800525,12.091028637868968,1.451437548544073,47.62684124386252,-2.682548326492969,9.800751606173272,111.69012892848308,20.551090862439242,1196.0,0.009399656033798288,6.0,611.0,13.982282773944533,12.308707045568855,1.4166419717507097,-0.25791353526769534,2.996141684428862,-0.7727454939939554,17
-6.6367666739180375,-90.98505745851179,-11.811903498853821,-12.873153305333132,0.4991809954498248,38.144329896907216,-6.838263464242389,-0.9705339240908181,-13.305286924710792,20.362552341665594,238.0,0.0468604729828287,6.0,97.0,2.41712331140449,-9.053889985322527,1.8332165742780535,24.627373018862663,269.3702252000541,6.570731526311898,11.647185312227423,1.4503751379934158,49.39965694682676,-2.478813320532252,9.935146311693478,108.6690243951952,19.88160927486983,960.0,0.005931820243981782,5.0,583.0,-3.620913774011958,28.248286792874623,-0.073636649573105,-0.3377695414960566,2.693702252000541,-0.9098505745851179,18
-3.8827026836537715,-75.03300172114314,-6.627158499000879,-7.010206251636953,0.6555332786364854,42.35294117647059,-5.159098798033403,-0.7525932019626799,-14.54381950385307,20.90702742162277,213.0,0.02006130508810593,7.0,85.0,-6.894579437440306,3.0118767537865354,-3.6291113942690094,16.65071508081908,149.44455713156876,4.555630878974318,7.038553349042121,1.287185251330124,49.66329966329967,-2.6180553958882506,6.3599552198053635,57.0822746402833,20.06665896438213,1062.0,0.008770868260660376,5.0,594.0,-11.864251023493699,28.514966104312776,-1.043223824109333,-0.5020791868323796,1.4944455713156874,-0.7503300172114313,19
0.6357297668654782,24.86395793699554,0.8530932914686556,1.123100705796688,1.0357912649771632,45.83333333333333,-3.1667477032041695,0.20075163115212366,7.851575265006986,28.392960311566256,235.0,0.018299957115821656,5.0,192.0,2.076248622600363,-1.4405188557348847,1.3675642803386086,15.21718376618959,131.79411819583692,4.444694340301885,6.873147486647829,1.2896585334147335,49.37833037300178,-2.6845563300539212,5.668416637725736,49.09344487220714,18.86369165489477,1115.0,0.008417593343740462,5.0,563.0,-10.850052798310506,26.067236564500096,-0.9654374880589335,0.18865756892162233,1.317941181958369,0.2486395793699554,20
